MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),29-05-2025 01:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),29-05-2025 01:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),29-05-2025 00:30
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),29-05-2025 00:00
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),28-05-2025 23:30
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),28-05-2025 23:00
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),28-05-2025 22:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),28-05-2025 22:00
10001583637,000000000024709845,0.5190,Active Import Interval (kWh),28-05-2025 21:30
10001583637,000000000024709845,0.4720,Active Import Interval (kWh),28-05-2025 21:00
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),28-05-2025 20:30
10001583637,000000000024709845,0.1730,Active Import Interval (kWh),28-05-2025 20:00
10001583637,000000000024709845,0.4170,Active Import Interval (kWh),28-05-2025 19:30
10001583637,000000000024709845,0.3970,Active Import Interval (kWh),28-05-2025 19:00
10001583637,000000000024709845,0.7850,Active Import Interval (kWh),28-05-2025 18:30
10001583637,000000000024709845,1.2320,Active Import Interval (kWh),28-05-2025 18:00
10001583637,000000000024709845,1.6440,Active Import Interval (kWh),28-05-2025 17:30
10001583637,000000000024709845,0.1500,Active Import Interval (kWh),28-05-2025 17:00
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),28-05-2025 16:30
10001583637,000000000024709845,0.0910,Active Import Interval (kWh),28-05-2025 16:00
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),28-05-2025 15:30
10001583637,000000000024709845,0.0970,Active Import Interval (kWh),28-05-2025 15:00
10001583637,000000000024709845,0.0780,Active Import Interval (kWh),28-05-2025 14:30
10001583637,000000000024709845,0.2450,Active Import Interval (kWh),28-05-2025 14:00
10001583637,000000000024709845,0.3930,Active Import Interval (kWh),28-05-2025 13:30
10001583637,000000000024709845,0.2000,Active Import Interval (kWh),28-05-2025 13:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),28-05-2025 12:30
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),28-05-2025 12:00
10001583637,000000000024709845,0.0930,Active Import Interval (kWh),28-05-2025 11:30
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),28-05-2025 11:00
10001583637,000000000024709845,0.0690,Active Import Interval (kWh),28-05-2025 10:30
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),28-05-2025 10:00
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),28-05-2025 09:30
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),28-05-2025 09:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),28-05-2025 08:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),28-05-2025 08:00
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),28-05-2025 07:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),28-05-2025 07:00
10001583637,000000000024709845,0.4500,Active Import Interval (kWh),28-05-2025 06:30
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),28-05-2025 06:00
10001583637,000000000024709845,0.3390,Active Import Interval (kWh),28-05-2025 05:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),28-05-2025 05:00
10001583637,000000000024709845,1.5910,Active Import Interval (kWh),28-05-2025 04:30
10001583637,000000000024709845,1.5970,Active Import Interval (kWh),28-05-2025 04:00
10001583637,000000000024709845,1.5780,Active Import Interval (kWh),28-05-2025 03:30
10001583637,000000000024709845,1.2050,Active Import Interval (kWh),28-05-2025 03:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),28-05-2025 02:30
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),28-05-2025 02:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),28-05-2025 01:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),28-05-2025 01:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),28-05-2025 00:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),28-05-2025 00:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),27-05-2025 23:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),27-05-2025 23:00
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),27-05-2025 22:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),27-05-2025 22:00
10001583637,000000000024709845,0.3550,Active Import Interval (kWh),27-05-2025 21:30
10001583637,000000000024709845,0.4810,Active Import Interval (kWh),27-05-2025 21:00
10001583637,000000000024709845,0.0910,Active Import Interval (kWh),27-05-2025 20:30
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),27-05-2025 20:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),27-05-2025 19:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),27-05-2025 19:00
10001583637,000000000024709845,0.0900,Active Import Interval (kWh),27-05-2025 18:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),27-05-2025 18:00
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),27-05-2025 17:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),27-05-2025 17:00
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),27-05-2025 16:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),27-05-2025 16:00
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),27-05-2025 15:30
10001583637,000000000024709845,0.0880,Active Import Interval (kWh),27-05-2025 15:00
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),27-05-2025 14:30
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),27-05-2025 14:00
10001583637,000000000024709845,0.1430,Active Import Interval (kWh),27-05-2025 13:30
10001583637,000000000024709845,0.1660,Active Import Interval (kWh),27-05-2025 13:00
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),27-05-2025 12:30
10001583637,000000000024709845,0.0560,Active Import Interval (kWh),27-05-2025 12:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),27-05-2025 11:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),27-05-2025 11:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),27-05-2025 10:30
10001583637,000000000024709845,0.0140,Active Import Interval (kWh),27-05-2025 10:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),27-05-2025 09:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),27-05-2025 09:00
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),27-05-2025 08:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),27-05-2025 08:00
10001583637,000000000024709845,0.0800,Active Import Interval (kWh),27-05-2025 07:30
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),27-05-2025 07:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),27-05-2025 06:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),27-05-2025 06:00
10001583637,000000000024709845,0.1590,Active Import Interval (kWh),27-05-2025 05:30
10001583637,000000000024709845,1.5720,Active Import Interval (kWh),27-05-2025 05:00
10001583637,000000000024709845,1.5690,Active Import Interval (kWh),27-05-2025 04:30
10001583637,000000000024709845,1.5720,Active Import Interval (kWh),27-05-2025 04:00
10001583637,000000000024709845,1.5730,Active Import Interval (kWh),27-05-2025 03:30
10001583637,000000000024709845,1.1950,Active Import Interval (kWh),27-05-2025 03:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),27-05-2025 02:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),27-05-2025 02:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),27-05-2025 01:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),27-05-2025 01:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),27-05-2025 00:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),27-05-2025 00:00
10001583637,000000000024709845,0.0680,Active Import Interval (kWh),26-05-2025 23:30
10001583637,000000000024709845,0.0710,Active Import Interval (kWh),26-05-2025 23:00
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),26-05-2025 22:30
10001583637,000000000024709845,0.1850,Active Import Interval (kWh),26-05-2025 22:00
10001583637,000000000024709845,0.2280,Active Import Interval (kWh),26-05-2025 21:30
10001583637,000000000024709845,0.9010,Active Import Interval (kWh),26-05-2025 21:00
10001583637,000000000024709845,1.3080,Active Import Interval (kWh),26-05-2025 20:30
10001583637,000000000024709845,0.7230,Active Import Interval (kWh),26-05-2025 20:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),26-05-2025 19:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),26-05-2025 19:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),26-05-2025 18:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),26-05-2025 18:00
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),26-05-2025 17:30
10001583637,000000000024709845,0.0740,Active Import Interval (kWh),26-05-2025 17:00
10001583637,000000000024709845,1.0390,Active Import Interval (kWh),26-05-2025 16:30
10001583637,000000000024709845,0.3800,Active Import Interval (kWh),26-05-2025 16:00
10001583637,000000000024709845,0.0560,Active Import Interval (kWh),26-05-2025 15:30
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),26-05-2025 15:00
10001583637,000000000024709845,0.0650,Active Import Interval (kWh),26-05-2025 14:30
10001583637,000000000024709845,0.0780,Active Import Interval (kWh),26-05-2025 14:00
10001583637,000000000024709845,0.3690,Active Import Interval (kWh),26-05-2025 13:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),26-05-2025 13:00
10001583637,000000000024709845,0.1070,Active Import Interval (kWh),26-05-2025 12:30
10001583637,000000000024709845,0.4710,Active Import Interval (kWh),26-05-2025 12:00
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),26-05-2025 11:30
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),26-05-2025 11:00
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),26-05-2025 10:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),26-05-2025 10:00
10001583637,000000000024709845,0.1190,Active Import Interval (kWh),26-05-2025 09:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),26-05-2025 09:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),26-05-2025 08:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),26-05-2025 08:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),26-05-2025 07:30
10001583637,000000000024709845,0.2410,Active Import Interval (kWh),26-05-2025 07:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),26-05-2025 06:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),26-05-2025 06:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),26-05-2025 05:30
10001583637,000000000024709845,0.9060,Active Import Interval (kWh),26-05-2025 05:00
10001583637,000000000024709845,0.6340,Active Import Interval (kWh),26-05-2025 04:30
10001583637,000000000024709845,1.5830,Active Import Interval (kWh),26-05-2025 04:00
10001583637,000000000024709845,1.5770,Active Import Interval (kWh),26-05-2025 03:30
10001583637,000000000024709845,1.2000,Active Import Interval (kWh),26-05-2025 03:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),26-05-2025 02:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),26-05-2025 02:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),26-05-2025 01:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),26-05-2025 01:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),26-05-2025 00:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),26-05-2025 00:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),25-05-2025 23:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),25-05-2025 23:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),25-05-2025 22:30
10001583637,000000000024709845,0.0650,Active Import Interval (kWh),25-05-2025 22:00
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),25-05-2025 21:30
10001583637,000000000024709845,0.1200,Active Import Interval (kWh),25-05-2025 21:00
10001583637,000000000024709845,1.8830,Active Import Interval (kWh),25-05-2025 20:30
10001583637,000000000024709845,0.1920,Active Import Interval (kWh),25-05-2025 20:00
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),25-05-2025 19:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),25-05-2025 19:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),25-05-2025 18:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),25-05-2025 18:00
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),25-05-2025 17:30
10001583637,000000000024709845,0.0780,Active Import Interval (kWh),25-05-2025 17:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),25-05-2025 16:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),25-05-2025 16:00
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),25-05-2025 15:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),25-05-2025 15:00
10001583637,000000000024709845,0.0640,Active Import Interval (kWh),25-05-2025 14:30
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),25-05-2025 14:00
10001583637,000000000024709845,0.0850,Active Import Interval (kWh),25-05-2025 13:30
10001583637,000000000024709845,0.0830,Active Import Interval (kWh),25-05-2025 13:00
10001583637,000000000024709845,0.5330,Active Import Interval (kWh),25-05-2025 12:30
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),25-05-2025 12:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),25-05-2025 11:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),25-05-2025 11:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),25-05-2025 10:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),25-05-2025 10:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),25-05-2025 09:30
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),25-05-2025 09:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),25-05-2025 08:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),25-05-2025 08:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),25-05-2025 07:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),25-05-2025 07:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),25-05-2025 06:30
10001583637,000000000024709845,0.1220,Active Import Interval (kWh),25-05-2025 06:00
10001583637,000000000024709845,0.1670,Active Import Interval (kWh),25-05-2025 05:30
10001583637,000000000024709845,0.2170,Active Import Interval (kWh),25-05-2025 05:00
10001583637,000000000024709845,0.3020,Active Import Interval (kWh),25-05-2025 04:30
10001583637,000000000024709845,1.5860,Active Import Interval (kWh),25-05-2025 04:00
10001583637,000000000024709845,1.5950,Active Import Interval (kWh),25-05-2025 03:30
10001583637,000000000024709845,1.2330,Active Import Interval (kWh),25-05-2025 03:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),25-05-2025 02:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),25-05-2025 02:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),25-05-2025 01:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),25-05-2025 01:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),25-05-2025 00:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),25-05-2025 00:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),24-05-2025 23:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),24-05-2025 23:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),24-05-2025 22:30
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),24-05-2025 22:00
10001583637,000000000024709845,0.0630,Active Import Interval (kWh),24-05-2025 21:30
10001583637,000000000024709845,0.4720,Active Import Interval (kWh),24-05-2025 21:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),24-05-2025 20:30
10001583637,000000000024709845,1.5590,Active Import Interval (kWh),24-05-2025 20:00
10001583637,000000000024709845,1.5840,Active Import Interval (kWh),24-05-2025 19:30
10001583637,000000000024709845,0.4590,Active Import Interval (kWh),24-05-2025 19:00
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),24-05-2025 18:30
10001583637,000000000024709845,0.0510,Active Import Interval (kWh),24-05-2025 18:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-05-2025 17:30
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),24-05-2025 17:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),24-05-2025 16:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),24-05-2025 16:00
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),24-05-2025 15:30
10001583637,000000000024709845,0.0520,Active Import Interval (kWh),24-05-2025 15:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),24-05-2025 14:30
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),24-05-2025 14:00
10001583637,000000000024709845,0.1860,Active Import Interval (kWh),24-05-2025 13:30
10001583637,000000000024709845,0.2490,Active Import Interval (kWh),24-05-2025 13:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),24-05-2025 12:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),24-05-2025 12:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),24-05-2025 11:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),24-05-2025 11:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),24-05-2025 10:30
10001583637,000000000024709845,0.0540,Active Import Interval (kWh),24-05-2025 10:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),24-05-2025 09:30
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),24-05-2025 09:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),24-05-2025 08:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-05-2025 08:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-05-2025 07:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-05-2025 07:00
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),24-05-2025 06:30
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),24-05-2025 06:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-05-2025 05:30
10001583637,000000000024709845,0.2080,Active Import Interval (kWh),24-05-2025 05:00
10001583637,000000000024709845,1.5870,Active Import Interval (kWh),24-05-2025 04:30
10001583637,000000000024709845,1.5880,Active Import Interval (kWh),24-05-2025 04:00
10001583637,000000000024709845,1.5870,Active Import Interval (kWh),24-05-2025 03:30
10001583637,000000000024709845,1.2120,Active Import Interval (kWh),24-05-2025 03:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),24-05-2025 02:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),24-05-2025 02:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),24-05-2025 01:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),24-05-2025 01:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),24-05-2025 00:30
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),24-05-2025 00:00
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),23-05-2025 23:30
10001583637,000000000024709845,0.0790,Active Import Interval (kWh),23-05-2025 23:00
10001583637,000000000024709845,0.1040,Active Import Interval (kWh),23-05-2025 22:30
10001583637,000000000024709845,0.6710,Active Import Interval (kWh),23-05-2025 22:00
10001583637,000000000024709845,1.7200,Active Import Interval (kWh),23-05-2025 21:30
10001583637,000000000024709845,0.1940,Active Import Interval (kWh),23-05-2025 21:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),23-05-2025 20:30
10001583637,000000000024709845,0.3050,Active Import Interval (kWh),23-05-2025 20:00
10001583637,000000000024709845,1.4210,Active Import Interval (kWh),23-05-2025 19:30
10001583637,000000000024709845,1.6010,Active Import Interval (kWh),23-05-2025 19:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),23-05-2025 18:30
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),23-05-2025 18:00
10001583637,000000000024709845,0.0680,Active Import Interval (kWh),23-05-2025 17:30
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),23-05-2025 17:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),23-05-2025 16:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),23-05-2025 16:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),23-05-2025 15:30
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),23-05-2025 15:00
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),23-05-2025 14:30
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),23-05-2025 14:00
10001583637,000000000024709845,0.0880,Active Import Interval (kWh),23-05-2025 13:30
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),23-05-2025 13:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),23-05-2025 12:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),23-05-2025 12:00
10001583637,000000000024709845,0.0550,Active Import Interval (kWh),23-05-2025 11:30
10001583637,000000000024709845,0.1700,Active Import Interval (kWh),23-05-2025 11:00
10001583637,000000000024709845,0.0870,Active Import Interval (kWh),23-05-2025 10:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),23-05-2025 10:00
10001583637,000000000024709845,0.0820,Active Import Interval (kWh),23-05-2025 09:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),23-05-2025 09:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),23-05-2025 08:30
10001583637,000000000024709845,0.0110,Active Import Interval (kWh),23-05-2025 08:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),23-05-2025 07:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),23-05-2025 07:00
10001583637,000000000024709845,0.0170,Active Import Interval (kWh),23-05-2025 06:30
10001583637,000000000024709845,0.1440,Active Import Interval (kWh),23-05-2025 06:00
10001583637,000000000024709845,0.2020,Active Import Interval (kWh),23-05-2025 05:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),23-05-2025 05:00
10001583637,000000000024709845,1.3960,Active Import Interval (kWh),23-05-2025 04:30
10001583637,000000000024709845,1.5820,Active Import Interval (kWh),23-05-2025 04:00
10001583637,000000000024709845,1.6020,Active Import Interval (kWh),23-05-2025 03:30
10001583637,000000000024709845,1.2040,Active Import Interval (kWh),23-05-2025 03:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),23-05-2025 02:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),23-05-2025 02:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),23-05-2025 01:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),23-05-2025 01:00
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),23-05-2025 00:30
10001583637,000000000024709845,0.0680,Active Import Interval (kWh),23-05-2025 00:00
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),22-05-2025 23:30
10001583637,000000000024709845,0.0560,Active Import Interval (kWh),22-05-2025 23:00
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),22-05-2025 22:30
10001583637,000000000024709845,0.2310,Active Import Interval (kWh),22-05-2025 22:00
10001583637,000000000024709845,0.6030,Active Import Interval (kWh),22-05-2025 21:30
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),22-05-2025 21:00
10001583637,000000000024709845,0.0740,Active Import Interval (kWh),22-05-2025 20:30
10001583637,000000000024709845,0.1170,Active Import Interval (kWh),22-05-2025 20:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),22-05-2025 19:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),22-05-2025 19:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),22-05-2025 18:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),22-05-2025 18:00
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),22-05-2025 17:30
10001583637,000000000024709845,0.2810,Active Import Interval (kWh),22-05-2025 17:00
10001583637,000000000024709845,0.7470,Active Import Interval (kWh),22-05-2025 16:30
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),22-05-2025 16:00
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),22-05-2025 15:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),22-05-2025 15:00
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),22-05-2025 14:30
10001583637,000000000024709845,0.0710,Active Import Interval (kWh),22-05-2025 14:00
10001583637,000000000024709845,0.0750,Active Import Interval (kWh),22-05-2025 13:30
10001583637,000000000024709845,0.0740,Active Import Interval (kWh),22-05-2025 13:00
10001583637,000000000024709845,0.4940,Active Import Interval (kWh),22-05-2025 12:30
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),22-05-2025 12:00
10001583637,000000000024709845,0.0570,Active Import Interval (kWh),22-05-2025 11:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),22-05-2025 11:00
10001583637,000000000024709845,0.1210,Active Import Interval (kWh),22-05-2025 10:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),22-05-2025 10:00
10001583637,000000000024709845,0.1250,Active Import Interval (kWh),22-05-2025 09:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),22-05-2025 09:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),22-05-2025 08:30
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),22-05-2025 08:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),22-05-2025 07:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),22-05-2025 07:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),22-05-2025 06:30
10001583637,000000000024709845,0.3030,Active Import Interval (kWh),22-05-2025 06:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),22-05-2025 05:30
10001583637,000000000024709845,0.1670,Active Import Interval (kWh),22-05-2025 05:00
10001583637,000000000024709845,1.6030,Active Import Interval (kWh),22-05-2025 04:30
10001583637,000000000024709845,1.5960,Active Import Interval (kWh),22-05-2025 04:00
10001583637,000000000024709845,1.6070,Active Import Interval (kWh),22-05-2025 03:30
10001583637,000000000024709845,1.2200,Active Import Interval (kWh),22-05-2025 03:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),22-05-2025 02:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),22-05-2025 02:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),22-05-2025 01:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),22-05-2025 01:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),22-05-2025 00:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),22-05-2025 00:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),21-05-2025 23:30
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),21-05-2025 23:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),21-05-2025 22:30
10001583637,000000000024709845,0.0300,Active Import Interval (kWh),21-05-2025 22:00
10001583637,000000000024709845,0.2420,Active Import Interval (kWh),21-05-2025 21:30
10001583637,000000000024709845,1.9690,Active Import Interval (kWh),21-05-2025 21:00
10001583637,000000000024709845,0.3730,Active Import Interval (kWh),21-05-2025 20:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),21-05-2025 20:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),21-05-2025 19:30
